TrigReport ---------- Event  Summary ------------
TrigReport Events total = 2171 passed = 511 failed = 1660
TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1  129        261        261          0          0 hltIter1ElectronsPixelTrackingRegions
TrigReport     1  130        261        261          0          0 hltIter1ElectronsPixelClusterCheck
TrigReport     1  131        261        261          0          0 hltIter1ElectronsPixelHitDoublets
TrigReport     1  132        261        261          0          0 hltIter1ElectronsPixelHitTriplets
TrigReport     1  133        261        261          0          0 hltIter1ElectronsPixelSeeds
TrigReport     1  134        261        261          0          0 hltIter1ElectronsCkfTrackCandidates
TrigReport     1  135        261        261          0          0 hltIter1ElectronsCtfWithMaterialTracks
TrigReport     1  136        261        261          0          0 hltIter1ElectronsTrackSelectionHighPurityLoose
TrigReport     1  137        261        261          0          0 hltIter1ElectronsTrackSelectionHighPurityTight
TrigReport     1  138        261        261          0          0 hltIter1ElectronsTrackSelectionHighPurity
TrigReport     1  139        261        261          0          0 hltIter1MergedForElectrons
TrigReport     1  140        261        261          0          0 hltIter2ElectronsClustersRefRemoval
TrigReport     1  141        261        261          0          0 hltIter2ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  142        261        261          0          0 hltIter2ElectronsPixelLayerPairs
TrigReport     1  143        261        261          0          0 hltIter2ElectronsPixelTrackingRegions
TrigReport     1  144        261        261          0          0 hltIter2ElectronsPixelClusterCheck
TrigReport     1  145        261        261          0          0 hltIter2ElectronsPixelHitDoublets
TrigReport     1  146        261        261          0          0 hltIter2ElectronsPixelSeeds
TrigReport     1  147        261        261          0          0 hltIter2ElectronsCkfTrackCandidates
TrigReport     1  148        261        261          0          0 hltIter2ElectronsCtfWithMaterialTracks
TrigReport     1  149        261        261          0          0 hltIter2ElectronsTrackSelectionHighPurity
TrigReport     1  150        261        261          0          0 hltIter2MergedForElectrons
TrigReport     1  151        261        261          0          0 hltEgammaEleGsfTrackIso
TrigReport     1  152        261        260          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLTrackIsoLeg1Filter
TrigReport     1  153        260        258          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLTrackIsoLeg2Filter
TrigReport     1  154        258        256          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDZFilter
TrigReport     1  155        256        256          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v9 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        518       1653          0 hltL1sSingleAndDoubleEGor
TrigReport     1   28        518        518          0          0 hltPreEle23Ele12CaloIdLTrackIdLIsoVL
TrigReport     1   29        518        518          0          0 hltEcalDigis
TrigReport     1   30        518        518          0          0 hltEcalPreshowerDigis
TrigReport     1   31        518        518          0          0 hltEcalUncalibRecHit
TrigReport     1   32        518        518          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        518        518          0          0 hltEcalRecHit
TrigReport     1   34        518        518          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        518        518          0          0 hltRechitInRegionsECAL
TrigReport     1   36        518        518          0          0 hltRechitInRegionsES
TrigReport     1   37        518        518          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        518        518          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        518        518          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        518        518          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        518        518          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        518        518          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        518        518          0          0 hltEgammaCandidates
TrigReport     1   44        518        356        162          0 hltEGL1SingleAndDoubleEGOrPairFilter
TrigReport     1   45        356        344         12          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEtLeg1Filter
TrigReport     1   46        344        321         23          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEtLeg2Filter
TrigReport     1   47        321        321          0          0 hltEgammaClusterShape
TrigReport     1   48        321        319          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLClusterShapeLeg1Filter
TrigReport     1   49        319        309         10          0 hltEle23Ele12CaloIdLTrackIdLIsoVLClusterShapeLeg2Filter
TrigReport     1   50        309        309          0          0 hltHcalDigis
TrigReport     1   51        309        309          0          0 hltHbhePhase1Reco
TrigReport     1   52        309        309          0          0 hltHbhereco
TrigReport     1   53        309        309          0          0 hltHfprereco
TrigReport     1   54        309        309          0          0 hltHfreco
TrigReport     1   55        309        309          0          0 hltHoreco
TrigReport     1   56        309        309          0          0 hltTowerMakerForAll
TrigReport     1   57        309        309          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   58        309        309          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   59        309        309          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   60        309        309          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   61        309        309          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   62        309        309          0          0 hltEgammaHoverE
TrigReport     1   63        309        309          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHELeg1Filter
TrigReport     1   64        309        302          7          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHELeg2Filter
TrigReport     1   65        302        302          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   66        302        302          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEcalIsoLeg1Filter
TrigReport     1   67        302        298          4          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEcalIsoLeg2Filter
TrigReport     1   68        298        298          0          0 hltRegionalTowerForEgamma
TrigReport     1   69        298        298          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport     1   70        298        298          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport     1   71        298        298          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport     1   72        298        298          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport     1   73        298        298          0          0 hltEgammaHcalPFClusterIso
TrigReport     1   74        298        297          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHcalIsoLeg1Filter
TrigReport     1   75        297        296          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHcalIsoLeg2Filter
TrigReport     1   76        296        296          0          0 hltSiPixelDigis
TrigReport     1   77        296        296          0          0 hltSiPixelClusters
TrigReport     1   78        296        296          0          0 hltSiPixelClustersCache
TrigReport     1   79        296        296          0          0 hltSiPixelRecHits
TrigReport     1   80        296        296          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1   81        296        296          0          0 hltSiStripRawToClustersFacility
TrigReport     1   82        296        296          0          0 hltSiStripClusters
TrigReport     1   83        296        296          0          0 hltPixelLayerTriplets
TrigReport     1   84        296        296          0          0 hltEgammaHoverE
TrigReport     1   85        296        296          0          0 hltEgammaSuperClustersToPixelMatch
TrigReport     1   86        296        296          0          0 hltEleSeedsTrackingRegions
TrigReport     1   87        296        296          0          0 hltElePixelHitDoublets
TrigReport     1   88        296        296          0          0 hltElePixelHitTriplets
TrigReport     1   89        296        296          0          0 hltElePixelSeedsDoublets
TrigReport     1   90        296        296          0          0 hltElePixelSeedsTriplets
TrigReport     1   91        296        296          0          0 hltElePixelSeedsCombined
TrigReport     1   92        296        296          0          0 hltEgammaElectronPixelSeeds
TrigReport     1   93        296        296          0          0 hltEgammaPixelMatchVars
TrigReport     1   94        296        288          8          0 hltEle23Ele12CaloIdLTrackIdLIsoVLPixelMatchLeg1Filter
TrigReport     1   95        288        268         20          0 hltEle23Ele12CaloIdLTrackIdLIsoVLPixelMatchLeg2Filter
TrigReport     1   96        268        268          0          0 hltEgammaCkfTrackCandidatesForGSF
TrigReport     1   97        268        268          0          0 hltEgammaGsfTracks
TrigReport     1   98        268        268          0          0 hltEgammaGsfElectrons
TrigReport     1   99        268        268          0          0 hltEgammaGsfTrackVars
TrigReport     1  100        268        268          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLOneOEMinusOneOPLeg1Filter
TrigReport     1  101        268        268          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLOneOEMinusOneOPLeg2Filter
TrigReport     1  102        268        267          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDetaLeg1Filter
TrigReport     1  103        267        264          3          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDetaLeg2Filter
TrigReport     1  104        264        263          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDphiLeg1Filter
TrigReport     1  105        263        261          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDphiLeg2Filter
TrigReport     1  106        261        261          0          0 hltElectronsVertex
TrigReport     1  107        261        261          0          0 hltSiPixelDigis
TrigReport     1  108        261        261          0          0 hltSiPixelClusters
TrigReport     1  109        261        261          0          0 hltSiPixelClustersCache
TrigReport     1  110        261        261          0          0 hltSiPixelRecHits
TrigReport     1  111        261        261          0          0 hltPixelLayerTriplets
TrigReport     1  112        261        261          0          0 hltPixelTracksElectronsFilter
TrigReport     1  113        261        261          0          0 hltPixelTracksElectronsFitter
TrigReport     1  114        261        261          0          0 hltPixelTracksTrackingRegionsElectrons
TrigReport     1  115        261        261          0          0 hltPixelTracksHitDoubletsElectrons
TrigReport     1  116        261        261          0          0 hltPixelTracksHitTripletsElectrons
TrigReport     1  117        261        261          0          0 hltPixelTracksElectrons
TrigReport     1  118        261        261          0          0 hltPixelVerticesElectrons
TrigReport     1  119        261        261          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1  120        261        261          0          0 hltSiStripRawToClustersFacility
TrigReport     1  121        261        261          0          0 hltSiStripClusters
TrigReport     1  122        261        261          0          0 hltIter0ElectronsPixelSeedsFromPixelTracks
TrigReport     1  123        261        261          0          0 hltIter0ElectronsCkfTrackCandidates
TrigReport     1  124        261        261          0          0 hltIter0ElectronsCtfWithMaterialTracks
TrigReport     1  125        261        261          0          0 hltIter0ElectronsTrackSelectionHighPurity
TrigReport     1  126        261        261          0          0 hltIter1ElectronsClustersRefRemoval
TrigReport     1  127        261        261          0          0 hltIter1ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  128        261        261          0          0 hltIter1ElectronsPixelLayerTriplets
TrigReport     1  129        261        261          0          0 hltIter1ElectronsPixelTrackingRegions
TrigReport     1  130        261        261          0          0 hltIter1ElectronsPixelClusterCheck
TrigReport     1  131        261        261          0          0 hltIter1ElectronsPixelHitDoublets
TrigReport     1  132        261        261          0          0 hltIter1ElectronsPixelHitTriplets
TrigReport     1  133        261        261          0          0 hltIter1ElectronsPixelSeeds
TrigReport     1  134        261        261          0          0 hltIter1ElectronsCkfTrackCandidates
TrigReport     1  135        261        261          0          0 hltIter1ElectronsCtfWithMaterialTracks
TrigReport     1  136        261        261          0          0 hltIter1ElectronsTrackSelectionHighPurityLoose
TrigReport     1  137        261        261          0          0 hltIter1ElectronsTrackSelectionHighPurityTight
TrigReport     1  138        261        261          0          0 hltIter1ElectronsTrackSelectionHighPurity
TrigReport     1  139        261        261          0          0 hltIter1MergedForElectrons
TrigReport     1  140        261        261          0          0 hltIter2ElectronsClustersRefRemoval
TrigReport     1  141        261        261          0          0 hltIter2ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  142        261        261          0          0 hltIter2ElectronsPixelLayerPairs
TrigReport     1  143        261        261          0          0 hltIter2ElectronsPixelTrackingRegions
TrigReport     1  144        261        261          0          0 hltIter2ElectronsPixelClusterCheck
TrigReport     1  145        261        261          0          0 hltIter2ElectronsPixelHitDoublets
TrigReport     1  146        261        261          0          0 hltIter2ElectronsPixelSeeds
TrigReport     1  147        261        261          0          0 hltIter2ElectronsCkfTrackCandidates
TrigReport     1  148        261        261          0          0 hltIter2ElectronsCtfWithMaterialTracks
TrigReport     1  149        261        261          0          0 hltIter2ElectronsTrackSelectionHighPurity
TrigReport     1  150        261        261          0          0 hltIter2MergedForElectrons
TrigReport     1  151        261        261          0          0 hltEgammaEleGsfTrackIso
TrigReport     1  152        261        260          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLTrackIsoLeg1Filter
TrigReport     1  153        260        258          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLTrackIsoLeg2Filter
TrigReport     1  154        258        258          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_Ele27_WPTight_Gsf_NoPM_v1 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        507       1664          0 hltL1sSingleEGor
TrigReport     1   28        507        507          0          0 hltPreEle27WPTightGsfNoPM
TrigReport     1   29        507        507          0          0 hltEcalDigis
TrigReport     1   30        507        507          0          0 hltEcalPreshowerDigis
TrigReport     1   31        507        507          0          0 hltEcalUncalibRecHit
TrigReport     1   32        507        507          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        507        507          0          0 hltEcalRecHit
TrigReport     1   34        507        507          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        507        507          0          0 hltRechitInRegionsECAL
TrigReport     1   36        507        507          0          0 hltRechitInRegionsES
TrigReport     1   37        507        507          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        507        507          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        507        507          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        507        507          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        507        507          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        507        507          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        507        507          0          0 hltEgammaCandidates
TrigReport     1   44        507        504          3          0 hltEGL1SingleEGOrFilter
TrigReport     1   45        504        471         33          0 hltEG27L1SingleEGOrEtFilter
TrigReport     1   46        471        471          0          0 hltEgammaClusterShape
TrigReport     1   47        471        448         23          0 hltEle27WPTightClusterShapeFilter
TrigReport     1   48        448        448          0          0 hltHcalDigis
TrigReport     1   49        448        448          0          0 hltHbhePhase1Reco
TrigReport     1   50        448        448          0          0 hltHbhereco
TrigReport     1   51        448        448          0          0 hltHfprereco
TrigReport     1   52        448        448          0          0 hltHfreco
TrigReport     1   53        448        448          0          0 hltHoreco
TrigReport     1   54        448        448          0          0 hltTowerMakerForAll
TrigReport     1   55        448        448          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   56        448        448          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   57        448        448          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   58        448        448          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   59        448        448          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   60        448        448          0          0 hltEgammaHoverE
TrigReport     1   61        448        437         11          0 hltEle27WPTightHEFilter
TrigReport     1   62        437        437          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   63        437        428          9          0 hltEle27WPTightEcalIsoFilter
TrigReport     1   64        428        428          0          0 hltRegionalTowerForEgamma
TrigReport     1   65        428        428          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport     1   66        428        428          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport     1   67        428        428          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport     1   68        428        428          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport     1   69        428        428          0          0 hltEgammaHcalPFClusterIso
TrigReport     1   70        428        411         17          0 hltEle27WPTightHcalIsoFilter
TrigReport     1   71        411        411          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_Ele27_WPTight_Gsf_v7 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        507       1664          0 hltL1sSingleEGor
TrigReport     1   28        507        507          0          0 hltPreEle27WPTightGsf
TrigReport     1   29        507        507          0          0 hltEcalDigis
TrigReport     1   30        507        507          0          0 hltEcalPreshowerDigis
TrigReport     1   31        507        507          0          0 hltEcalUncalibRecHit
TrigReport     1   32        507        507          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        507        507          0          0 hltEcalRecHit
TrigReport     1   34        507        507          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        507        507          0          0 hltRechitInRegionsECAL
TrigReport     1   36        507        507          0          0 hltRechitInRegionsES
TrigReport     1   37        507        507          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        507        507          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        507        507          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        507        507          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        507        507          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        507        507          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        507        507          0          0 hltEgammaCandidates
TrigReport     1   44        507        504          3          0 hltEGL1SingleEGOrFilter
TrigReport     1   45        504        471         33          0 hltEG27L1SingleEGOrEtFilter
TrigReport     1   46        471        471          0          0 hltEgammaClusterShape
TrigReport     1   47        471        448         23          0 hltEle27WPTightClusterShapeFilter
TrigReport     1   48        448        448          0          0 hltHcalDigis
TrigReport     1   49        448        448          0          0 hltHbhePhase1Reco
TrigReport     1   50        448        448          0          0 hltHbhereco
TrigReport     1   51        448        448          0          0 hltHfprereco
TrigReport     1   52        448        448          0          0 hltHfreco
TrigReport     1   53        448        448          0          0 hltHoreco
TrigReport     1   54        448        448          0          0 hltTowerMakerForAll
TrigReport     1   55        448        448          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   56        448        448          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   57        448        448          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   58        448        448          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   59        448        448          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   60        448        448          0          0 hltEgammaHoverE
TrigReport     1   61        448        437         11          0 hltEle27WPTightHEFilter
TrigReport     1   62        437        437          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   63        437        428          9          0 hltEle27WPTightEcalIsoFilter
TrigReport     1   64        428        428          0          0 hltRegionalTowerForEgamma
TrigReport     1   65        428        428          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport     1   66        428        428          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport     1   67        428        428          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport     1   68        428        428          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport     1   69        428        428          0          0 hltEgammaHcalPFClusterIso
TrigReport     1   70        428        411         17          0 hltEle27WPTightHcalIsoFilter
TrigReport     1   71        411        411          0          0 hltSiPixelDigis
TrigReport     1   72        411        411          0          0 hltSiPixelClusters
TrigReport     1   73        411        411          0          0 hltSiPixelClustersCache
TrigReport     1   74        411        411          0          0 hltSiPixelRecHits
TrigReport     1   75        411        411          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1   76        411        411          0          0 hltSiStripRawToClustersFacility
TrigReport     1   77        411        411          0          0 hltSiStripClusters
TrigReport     1   78        411        411          0          0 hltPixelLayerTriplets
TrigReport     1   79        411        411          0          0 hltEgammaHoverE
TrigReport     1   80        411        411          0          0 hltEgammaSuperClustersToPixelMatch
TrigReport     1   81        411        411          0          0 hltEleSeedsTrackingRegions
TrigReport     1   82        411        411          0          0 hltElePixelHitDoublets
TrigReport     1   83        411        411          0          0 hltElePixelHitTriplets
TrigReport     1   84        411        411          0          0 hltElePixelSeedsDoublets
TrigReport     1   85        411        411          0          0 hltElePixelSeedsTriplets
TrigReport     1   86        411        411          0          0 hltElePixelSeedsCombined
TrigReport     1   87        411        411          0          0 hltEgammaElectronPixelSeeds
TrigReport     1   88        411        411          0          0 hltEgammaPixelMatchVars
TrigReport     1   89        411        389         22          0 hltEle27WPTightPixelMatchFilter
TrigReport     1   90        389        389          0          0 hltEgammaCkfTrackCandidatesForGSF
TrigReport     1   91        389        389          0          0 hltEgammaGsfTracks
TrigReport     1   92        389        389          0          0 hltEgammaGsfElectrons
TrigReport     1   93        389        389          0          0 hltEgammaGsfTrackVars
TrigReport     1   94        389        370         19          0 hltEle27WPTightGsfOneOEMinusOneOPFilter
TrigReport     1   95        370        360         10          0 hltEle27WPTightGsfChi2Filter
TrigReport     1   96        360        359          1          0 hltEle27WPTightGsfMissingHitsFilter
TrigReport     1   97        359        357          2          0 hltEle27WPTightGsfDetaFilter
TrigReport     1   98        357        355          2          0 hltEle27WPTightGsfDphiFilter
TrigReport     1   99        355        355          0          0 hltElectronsVertex
TrigReport     1  100        355        355          0          0 hltSiPixelDigis
TrigReport     1  101        355        355          0          0 hltSiPixelClusters
TrigReport     1  102        355        355          0          0 hltSiPixelClustersCache
TrigReport     1  103        355        355          0          0 hltSiPixelRecHits
TrigReport     1  104        355        355          0          0 hltPixelLayerTriplets
TrigReport     1  105        355        355          0          0 hltPixelTracksElectronsFilter
TrigReport     1  106        355        355          0          0 hltPixelTracksElectronsFitter
TrigReport     1  107        355        355          0          0 hltPixelTracksTrackingRegionsElectrons
TrigReport     1  108        355        355          0          0 hltPixelTracksHitDoubletsElectrons
TrigReport     1  109        355        355          0          0 hltPixelTracksHitTripletsElectrons
TrigReport     1  110        355        355          0          0 hltPixelTracksElectrons
TrigReport     1  111        355        355          0          0 hltPixelVerticesElectrons
TrigReport     1  112        355        355          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1  113        355        355          0          0 hltSiStripRawToClustersFacility
TrigReport     1  114        355        355          0          0 hltSiStripClusters
TrigReport     1  115        355        355          0          0 hltIter0ElectronsPixelSeedsFromPixelTracks
TrigReport     1  116        355        355          0          0 hltIter0ElectronsCkfTrackCandidates
TrigReport     1  117        355        355          0          0 hltIter0ElectronsCtfWithMaterialTracks
TrigReport     1  118        355        355          0          0 hltIter0ElectronsTrackSelectionHighPurity
TrigReport     1  119        355        355          0          0 hltIter1ElectronsClustersRefRemoval
TrigReport     1  120        355        355          0          0 hltIter1ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  121        355        355          0          0 hltIter1ElectronsPixelLayerTriplets
TrigReport     1  122        355        355          0          0 hltIter1ElectronsPixelTrackingRegions
TrigReport     1  123        355        355          0          0 hltIter1ElectronsPixelClusterCheck
TrigReport     1  124        355        355          0          0 hltIter1ElectronsPixelHitDoublets
TrigReport     1  125        355        355          0          0 hltIter1ElectronsPixelHitTriplets
TrigReport     1  126        355        355          0          0 hltIter1ElectronsPixelSeeds
TrigReport     1  127        355        355          0          0 hltIter1ElectronsCkfTrackCandidates
TrigReport     1  128        355        355          0          0 hltIter1ElectronsCtfWithMaterialTracks
TrigReport     1  129        355        355          0          0 hltIter1ElectronsTrackSelectionHighPurityLoose
TrigReport     1  130        355        355          0          0 hltIter1ElectronsTrackSelectionHighPurityTight
